"FILARE","PIANTA","X","Y","Area","Perimetro","Roughness","MISSING","LAT","LON","dist_bound","L_moran_30","L_moran_50","L_moran_30_p","L_moran_50_r","Underperc","L_moran_5","L_moran_100","Line_res","candidate","pred_mglm","pred_rdtree"
12,3,2437,2906,493,91.74,0.7361,0,43.07638651,10.69564815,1.72611224087099e-05,-0.0683580644143026,-0.0844196468209602,-0.0460484122363872,0.153436199147009,0,0.0093282618072346,-0.0795434972111044,-13.2227830644479,0,0,0
12,4,2426,2885,403,83.841,0.72045,0,43.07639347,10.6956445,2.46559289904415e-05,0.147929599566724,0.189236152560064,0.199104692980206,0.0662990262773378,0,-0.133574559082888,0.182420571316163,69.7342341703404,0,0,0
12,5,2415,2864,444,88.669,0.70966,0,43.07640044,10.69564084,3.20620125088558e-05,0.0464329652152609,0.0662917434287244,0.0449043587969591,0.00747342337831878,0,0.0044491546542442,0.0527813822447295,23.0182104074133,0,0,0
12,6,2405,2843,480,89.74,0.74899,0,43.07640741,10.69563752,3.94214676771807e-05,-0.0259815957205737,-0.0464792242266241,0.0134708751737322,0.197290708183732,0,-0.0140748189689223,-0.0286729765787771,-17.5559730320377,0,0,0
12,7,2394,2823,454,90.912,0.69028,0,43.07641404,10.69563386,4.64907637302797e-05,0.027635366413423,0.0302739598461551,-0.0125704756961865,-0.0739284126173491,0,0.011563933686782,0.0236894698708372,4.90784924326636,0,0,0
12,8,2383,2802,491,95.054,0.68289,0,43.07642101,10.6956302,5.38968472414121e-05,-0.0638955944499169,-0.0579770332420511,-0.127971420706831,-0.113957221477764,0,-0.0631679024981301,-0.0494145246093599,-34.6941573753954,0,0,0
12,9,2373,2781,487,93.497,0.70007,0,43.07642798,10.69562688,6.12563024097371e-05,-0.0495727712292901,-0.0560943228105603,-0.0868651914120238,-0.0369180436169436,0,-0.0513353527377415,-0.0526979638269674,-31.9038933183969,0,0,0
12,10,2362,2761,381,86.569,0.63887,1,43.07643461,10.69562322,6.83255984628361e-05,0.145106060637178,0.231014011843121,0.0918260291662575,-0.300633228726368,0,0.00870004608464307,0.221493428786597,74.4026176601516,0,0,0
12,11,2351,2740,399,82.669,0.73366,0,43.07644158,10.69561957,7.57303105590815e-05,0.112049310859348,0.171296265738698,0.158997034141547,0.0906731640916546,0,-0.0432049408074443,0.179267594360345,57.620355965924,0,0,0
12,12,2341,2719,495,90.326,0.76241,0,43.07644855,10.69561624,8.30911371495753e-05,-0.0667992131131981,-0.077994206069132,0.00163685920153671,0.170726668967208,0,-0.107183835353564,-0.086024171654135,-36.8556979954055,0,0,0
12,13,2330,2698,510,93.397,0.73471,0,43.07645552,10.69561259,9.04958492458207e-05,-0.098354179470604,-0.110015163761867,-0.0652854463685395,0.0559499322334174,0,-0.099640317443905,-0.121633276787353,-48.6650217935604,0,0,0
12,14,2319,2678,443,86.083,0.75124,0,43.07646215,10.69560893,9.75651452916378e-05,0.0637010376068476,0.0484598925816658,0.0996002970059125,0.0238750518618864,0,0.0224102861442038,0.0501904608414972,23.3661632310152,0,0,0
12,15,2309,2657,408,82.426,0.75464,0,43.07646912,10.69560561,0.000104924600460206,0.163242992895918,0.108197974417076,0.178275472588604,0.0211838434282408,0,-0.126437598476839,0.12497396138955,62.8527218279146,0,0,0
12,16,2298,2636,470,89.154,0.74306,0,43.07647609,10.69560195,0.000112330683978377,-0.00753907106407491,-0.0093310124225183,0.0222242324770726,0.0349539718176915,0,0.00270936067770756,-0.00795023569084102,3.90532879965923,0,0,0
12,17,2287,2616,524,93.497,0.75325,0,43.07648272,10.69559829,0.000119399980031476,-0.07851559656892,-0.172488544747461,-0.0364427186609425,0.0428492026821429,0,0.100489477340024,-0.130783569150762,-47.2248185299948,0,0,0
12,18,2277,2595,483,93.983,0.68716,0,43.07648969,10.69559497,0.000126759435199801,-0.0146810628728357,-0.0461061857452073,-0.0428303006652953,-0.0613389035331561,0,0.0633070947257875,-0.0345803569801055,-2.71207162960167,0,0,0
12,19,2266,2574,548,98.569,0.70878,0,43.07649666,10.69559131,0.000134165518711177,-0.137574123438588,-0.202989940549781,-0.14244374777509,0.00120924955385418,0,0.243172632482071,-0.155329845225912,-62.7307819677159,0,0,0
12,20,2255,2554,511,96.811,0.68514,0,43.07650329,10.69558766,0.000141233443342107,-0.0972399414088557,-0.0471913383862025,-0.146503695536481,-0.0503881979939042,0,0.165573692454259,-0.0756067835602789,-18.5212661094897,0,0,0
12,21,2245,2533,471,94.326,0.66523,0,43.07651026,10.69558433,0.000148594269932357,-0.00900119916815765,-0.000914528112212626,-0.0772820762617624,-0.0722182639004444,0,0.0176021460427914,-0.00825220311724191,30.2048426016196,0,0,0
12,22,2234,2512,494,90.912,0.7511,0,43.07651723,10.69558068,0.000155998982028603,-0.0313884635110771,-0.0115900754617755,-0.00510087846286052,0.048854764979726,0,0.0901758147586729,-0.0274722988419845,16.0662175295999,0,0,0
12,23,2223,2491,480,86.912,0.79854,0,43.07652419,10.69557702,0.000163395160032503,-0.00854827730683504,-0.00474709499291162,0.0144649110652687,0.0735113976052878,0,0.0368771992815406,-0.00707902598691429,37.6815320384392,0,0,0
12,24,2213,2471,487,87.497,0.79937,0,43.07653083,10.6955737,0.000170427733250027,0.000186260586222091,-0.00419307654631481,0.00198848368885276,0.179678850760403,0,0.0527925394538481,-0.0040710516726528,37.9434931360433,0,0,0
12,25,2202,2450,429,92.326,0.63244,1,43.0765378,10.69557004,0.000177833816761403,-0.02307763620569,0.00817943459099602,-0.00209402998363005,-0.208031711058441,0,-0.264742226373064,-0.00725450425763997,103.915599742162,1,0,0
12,26,2191,2429,587,109.15,0.61911,0,43.07654477,10.69556638,0.000185239900279573,0.0310555296572145,0.0458837746257193,-0.114731875553796,-0.220630314364362,1,0.846609002924983,0.0150047432152424,-46.5272869114505,0,0,0
12,27,2181,2409,646,111.64,0.65134,0,43.0765514,10.69556306,0.000192262567982827,0.0908443034090566,0.105285694627179,-0.0755524397818389,-0.0880819159277113,1,1.05242962110358,0.0640748952974143,-99.5103055930409,0,0,0
12,28,2170,2388,632,101.88,0.76512,0,43.07655837,10.6955594,0.000199668651500997,0.271068516101967,0.191601610242066,0.111955142311419,0.0587540814084744,1,2.00981307755973,0.101308150450299,-78.0841109891038,0,0,0
12,29,2159,2367,495,95.497,0.68207,0,43.07656534,10.69555575,0.000202642887916573,0.0805576992010662,0.0517249572759679,0.113415213915885,-0.0458489034812954,0,0.425893178219262,0.0243948989691158,68.0076942458447,0,0,0
12,30,2149,2346,595,100.81,0.73571,0,43.0765723,10.69555242,0.000202425145690495,0.444356369553261,0.264889382292519,0.339540006926031,0.0377562632990936,1,1.34673723801988,0.0890386464151933,-26.3994506084739,0,0,0
12,31,2138,2326,627,101.74,0.76119,0,43.07657894,10.69554877,0.000202638253898001,0.739590863940668,0.344581717497162,0.477001542426595,0.0448971135497579,1,1.58063904655962,0.0303698964625555,-58.4901069263301,0,0,0
12,32,2127,2305,442,92.426,0.65019,1,43.07658591,10.69554511,0.000202709487497331,-0.122611064378177,-0.059799266111533,0.0826273434191131,-0.0298022414801114,0,-0.251654713451317,-0.0046509189064106,123.295196331984,1,0,0
12,33,2117,2284,669,103.88,0.77903,0,43.07659287,10.69554179,0.000202482849979306,0.746088334501891,0.351175486501872,0.393280131875131,-0.060312411274232,1,1.15927682737917,-0.00897390656856836,-108.092052932842,0,0,0
12,34,2106,2264,475,98.569,0.61437,0,43.07659951,10.69553813,0.000202704853475512,0.0313410118104313,0.0160101243455757,0.212712438401576,-0.0183932066584375,0,0.0866294548506664,0.00180045103859753,82.2996331798796,0,0,0
12,35,2095,2243,484,92.326,0.71352,0,43.07660648,10.69553447,0.000202776087073263,0.0464387917383787,0.0300264054451754,0.0430159950379578,0.00017447687813166,0,0.214622255520322,0.00572099521379183,69.713575565015,0,0,0
12,36,2085,2222,614,103.4,0.72171,0,43.07661344,10.69553115,0.000202549449555237,0.118583980857418,0.219725183315022,0.166336234501606,-0.012320650436975,1,1.00694730969544,0.0422455351093591,-65.3361213804258,0,0,0
12,37,2074,2201,620,103.64,0.72535,0,43.07662041,10.69552749,0.000202620683157814,-0.0618898022134708,0.188878165735818,0.0839948916158254,-0.0120253219932885,1,0.749566017181905,0.0510411469090662,-76.9917945025371,0,0,0
12,38,2063,2181,570,100.33,0.71164,0,43.07662705,10.69552384,0.000202833791362073,-0.0373590648928246,0.0516229954520106,0.0434988684761879,-0.00389918962904143,0,0.607472849944271,0.0335283952143327,-32.3957806474136,0,0,0
12,39,2053,2160,530,94.326,0.74856,0,43.07663401,10.69552051,0.000202616049135996,-0.0985404097157657,-0.063226375153534,-0.0146073532312244,-0.130284264212568,0,0.277087646594765,-0.0270586404633239,1.25875269959874,0,0,0
12,40,2042,2139,382,87.255,0.63051,1,43.07664098,10.69551686,0.000202678387443379,0.143678885845281,0.0967444621263068,0.0224069554198014,0.162449426718631,0,-0.610408191609041,0.0497825270218002,141.28251442916,1,1,0
12,41,2031,2119,423,86.669,0.70766,0,43.07664762,10.6955132,0.000202900390938005,0.11244473367728,0.0918552308067462,0.0182221396584004,0.0021724451963646,0,-0.279433664578756,0.0279684605829515,92.2889822591843,0,0,0
12,42,2021,2098,558,96.326,0.75571,0,43.07665458,10.69550988,0.00020267375342156,-0.330901391303662,-0.276363089808788,-0.0850855574383498,-0.149129274051337,0,0.292693143920699,-0.128390489379288,-49.1083660924148,0,0,0
12,43,2010,2077,621,103.3,0.73136,0,43.07666155,10.69550622,0.000202744987022557,-0.703144928125576,-0.468233024215653,-0.272876908356223,-0.072494219389209,1,0.545203614597121,-0.347542484943515,-119.903385220566,0,0,0
12,44,1999,2056,538,94.083,0.76378,0,43.07666852,10.69550256,0.000202816220621887,-0.318534931010609,-0.215001012647899,-0.0773169950478951,-0.174259802690834,0,0.387782927624994,-0.159601695533945,-46.3975263630428,0,0,0
12,45,1989,2036,610,102.91,0.72379,0,43.07667515,10.69549924,0.000202740353000738,-0.701053416081016,-0.570443846386272,-0.320467242393907,-0.0817773369372168,1,0.574056545424824,-0.45438818273228,-123.938706766197,0,0,0
12,46,1978,2015,452,105.64,0.50897,0,43.07668212,10.69549558,0.000202811586600068,0.0620563761865215,0.0656097570548852,-0.506891427086831,1.19317485677429,0,-0.0164063662863776,0.051140427367085,35.3962056022676,0,0,0
12,47,1967,1994,366,81.598,0.69077,1,43.07668909,10.69549193,0.000202873924907452,0.434824844868974,0.417408967569537,0.253040890723221,0.126215258489481,0,-0.284398509019429,0.35082269984951,126.529816447394,1,0,0
12,48,1957,1974,384,83.497,0.69214,1,43.07669572,10.6954886,0.000202806952581496,0.397032477722983,0.28766575583292,0.218076432289567,0.0821961294137821,0,-0.064123370718172,0.287343457045424,114.113419031946,1,0,0
12,49,1946,1953,492,92.083,0.72914,0,43.07670269,10.69548495,0.000202869290887299,-0.134109197930942,-0.103977260794235,-0.0570507508018436,-0.141139929552192,0,-0.129819056127558,-0.0904254599211931,8.79830661868738,0,0,0
12,50,1935,1932,451,86.912,0.75029,0,43.07670966,10.69548129,0.000202940524486629,0.0646715732156729,0.0630488760395451,0.0952500804595194,-0.291131629931588,0,0.00394486907837407,0.0528199107115001,49.945277137196,0,0,0
12,51,1925,1912,421,89.497,0.6605,0,43.0767163,10.69547797,0.000202860088080333,0.191076722080451,0.208245152769586,0.0217027254959133,0.26472607265792,0,-0.218778929655012,0.127884486230683,80.0441699483478,0,0,0
12,52,1914,1891,655,105.88,0.73418,0,43.07672326,10.69547431,0.000202935890464811,-1.20221424508247,-1.02122736731541,-0.693219491048615,-0.12380028507293,1,1.11991643798469,-0.533561430661724,-154.060159538145,0,0,0
12,53,1903,1870,596,105.98,0.66678,0,43.07673023,10.69547065,0.000203007124062561,-0.811607596200895,-0.652443297714285,-0.757380830365115,0.13048790167102,1,0.891908058528004,-0.380897817229141,-93.4274500101511,0,0,0
12,54,1893,1849,614,105.05,0.69912,0,43.0767372,10.69546733,0.000202775917764215,-0.970517612400282,-0.651459582510166,-0.737928181195331,0.016537135182408,1,1.0706431051363,-0.467320828417504,-107.532422566958,0,0,0
12,55,1882,1829,552,97.74,0.72611,0,43.07674383,10.69546367,0.000203002490043989,-0.473662986013187,-0.33105317514415,-0.318470829080765,-0.0196895328714419,0,0.286997356328339,-0.218550502272798,-41.6526954159799,0,0,0
12,56,1871,1808,440,91.255,0.66397,0,43.0767508,10.69546002,0.000203064828351372,0.110059684311292,0.0837156840535045,-0.0281780825820793,0.0448764696432403,0,-0.14541027264533,0.0547921313957186,71.9341132353707,0,0,0
12,57,1861,1787,458,90.326,0.70542,0,43.07675777,10.69545669,0.000202842517340147,0.0219430281227491,0.0226589837090191,0.00184975082541714,0.00437596824375215,0,-0.0109478638480018,0.0156905287734812,51.8583118259477,0,0,0
12,58,1850,1767,394,84.083,0.7003,1,43.0767644,10.69545304,0.000203060194329553,0.0963168215487934,0.10122405449418,0.0892428424604567,0.00476222094936693,0,-0.186556846793416,0.143478161249884,111.58939700727,1,0,0
12,59,1839,1746,473,89.012,0.75019,0,43.07677137,10.69544938,0.000203131427928883,-0.0117914162119916,-0.00535113647108642,0.0313414358746484,0.0165597621937478,0,0.00076690857407783,-0.013309892038497,28.1085328909222,0,0,0
12,60,1829,1725,540,94.569,0.75877,0,43.07677834,10.69544606,0.000202900221628958,-0.192039942985874,-0.0474172688119339,-0.120285057546945,0.0837952543873406,0,-0.0884627446267896,-0.114477482819304,-47.2387115643599,0,0,0
12,61,1818,1704,450,87.154,0.74447,0,43.07678531,10.6954424,0.000202971455228288,0.0229274279433339,6.64323117756524e-05,0.0915393212669265,0.0997284631561124,0,-0.0766319428233364,0.0236965333648133,29.3233387595404,0,0,0
12,62,1807,1684,495,90.426,0.76072,0,43.07679194,10.69543874,0.000203198027508061,-0.0216247868396729,-0.00693605447131663,-0.000543308484159974,0.156861816673176,0,0.0866623514001912,-0.0273631599068504,-28.5789927867245,0,0,0
12,63,1797,1663,569,99.397,0.72373,0,43.07679891,10.69543542,0.000202966821204889,0.0277687879663037,-0.0429052920459185,-0.140871122104811,0.0756238715976706,0,0.10226853042933,-0.0168303821838592,-109.319382852502,0,0,0
12,64,1786,1642,495,88.912,0.78686,0,43.07680588,10.69543176,0.000203038054804219,0.0493770141224583,5.14243535280251e-05,-0.00411454849625639,0.364968461788101,0,0.0528519699896525,0.00681350063563579,-35.6804810027217,0,0,0
12,65,1775,1622,431,89.497,0.67619,0,43.07681251,10.69542811,0.000203255731793626,-0.0571713264763224,-0.0046206338045474,-1.08123842496601e-05,-0.155526156750967,0,-0.108962416494497,-0.0158075092484733,30.4745962065168,0,0,0
12,66,1765,1601,511,92.569,0.74938,0,43.07681948,10.69542478,0.000203033420785647,0.0303664559006545,0.0270922482262753,-0.00984504673787118,0.169041496515122,0,-0.137875197367669,0.0515611037928412,-45.3485283608871,0,0,0
12,67,1754,1580,419,86.083,0.71054,0,43.07682645,10.69542113,0.00020309575909303,-0.0474794471360407,-0.0662708127234469,-0.00325520758021555,0.00814030695620673,0,0.0603626263089256,-0.0887186262946094,52.3557681589658,0,0,0
12,68,1743,1559,414,79.255,0.82824,0,43.07683341,10.69541747,0.000203171561475928,-0.103175577825371,-0.106963105099715,-0.209609711276006,0.335690414903026,0,0.0554911052890348,-0.114691708051417,67.1844277973135,0,0,0
12,69,1733,1539,415,85.841,0.70774,0,43.07684005,10.69541415,0.000203091125071212,-0.160272894100231,-0.173493036167714,-0.123719162982493,-0.00229612015149949,0,0.0554329682413626,-0.1470360176757,80.2169398682493,0,0,0
12,70,1722,1518,441,84.326,0.77934,0,43.07684702,10.69541049,0.000203162358668962,-0.0695531891832376,-0.100498781045859,-0.186966420810944,0.20795818959635,0,-0.0350134902209622,-0.081258767351837,68.1827481599559,0,0,0
12,71,1711,1497,491,96.083,0.66834,0,43.07685398,10.69540683,0.00020323816105344,0.0932858671360278,0.100562786653896,0.196668442231993,-0.11951168253988,0,0.250709892705901,0.0822249494688688,27.8112964606161,0,0,0
12,72,1701,1477,392,89.497,0.615,1,43.07686062,10.69540351,0.000203157724650389,-0.324830090122865,-0.33559514510322,-0.0337788655094331,-0.169784229756069,0,-0.895814425229541,-0.24976565269228,135.780482031839,1,1,0
12,73,1690,1456,690,127.3,0.53509,0,43.07686759,10.69539985,0.00020322895824972,0.771479218124367,1.0101395999507,0.915461858409443,-0.378832177927932,1,2.30092251011,0.708927691228061,-150.913695084294,0,0,0
12,74,1679,1435,910,130.37,0.67284,0,43.07687455,10.6953962,0.00020329586534225,1.23146323914927,1.8772315281075,0.813893653017621,-0.0723108756972946,1,2.6502405167303,1.22334765921623,-362.564636928893,0,0,0
12,75,1669,1415,475,90.326,0.73161,0,43.07688119,10.69539287,0.000203224324227901,0.0364608417660455,0.0431595243113238,-0.00247930131010148,0.0215146897290895,0,0.150470016084916,0.0272337068851454,78.3796010582603,0,0,0
12,76,1658,1394,588,97.74,0.77347,0,43.07688816,10.69538922,0.000203286662535284,0.597941127158198,0.555632871318569,0.306158608206675,-0.0410437298856925,1,2.0441359249846,0.407116578498069,-28.3313698626542,0,0,0
12,77,1647,1373,628,101.74,0.7624,0,43.07689512,10.69538556,0.000203362464918182,0.737852328493125,0.744508462853333,0.443962225307839,-0.0397432213532607,1,0.0754084802628442,0.651798019979,-63.6944516827999,0,0,0
12,78,1637,1352,485,91.397,0.72961,0,43.07690209,10.69538224,0.000203131258618256,0.107250906878066,0.0980251412300982,0.0455975680924092,0.0215787849829825,0,0.105780665340541,0.0870167077178821,80.2934536066591,0,0,0
12,79,1626,1332,313,77.255,0.65903,1,43.07690873,10.69537858,0.000203353262114462,-0.971250454998505,-0.77767572828743,-0.685331189335633,-0.0590795608422207,0,-1.38061996495109,-0.720774367307469,245.341503560439,1,1,0
12,80,1615,1311,494,90.083,0.76498,0,43.07691569,10.69537492,0.00020342906449736,0.133326147686638,0.135320490805157,-0.00924753967511861,0.0499341062968196,0,0.131513108487984,0.131458717312024,50.2647456204334,0,0,0
12,81,1605,1290,596,98.912,0.76553,0,43.07692266,10.6953716,0.000203197858195768,0.320255665933655,0.583495448201712,0.0603011279089959,0.225765648036443,1,0.533407002831325,0.600403476715066,-67.2748873737565,0,0,0
12,82,1594,1270,554,101.64,0.6739,0,43.0769293,10.69536794,0.000203419861690394,0.199113210458084,0.326018774922078,0.0720096580656869,-0.170766200493096,0,0.432977123291459,0.403486196048133,-36.6154625825286,0,0,0
12,83,1583,1249,625,104.57,0.71827,0,43.07693626,10.69536429,0.000203486768786171,0.262732049181598,0.572360740532524,0.0581327828957522,0.0320838156340084,1,1.01969435556531,0.651686242502872,-115.060264890961,0,0,0
12,84,1573,1228,555,102.23,0.6674,0,43.07694323,10.69536096,0.000203264457774946,0.0952919798312456,0.299645887345323,0.00305855816916197,-0.101825607870429,0,0.451824329111125,0.36547393329773,-52.266329752309,0,0,0
12,85,1562,1207,460,85.012,0.79984,0,43.0769502,10.69535731,0.000203326796082329,-0.0120826200109104,-0.0165834273321085,-0.0753704279302648,0.0862003607879221,0,-0.0316513474943804,-0.0231572967210867,36.3976498207629,0,0,0
12,86,1551,1187,434,85.841,0.74014,0,43.07695684,10.69535365,0.000203548799578535,-0.06357100176027,-0.0595698292841892,-0.0647681791298176,0.0165642347912889,0,-0.0769433413513823,-0.0895786228547954,57.5629808155903,0,0,0
12,87,1541,1166,518,93.74,0.74078,0,43.0769638,10.69535033,0.00020332216206051,0.112869600829788,0.0850810114678078,0.0688082793937753,0.0638418997521654,0,0.0383272169573224,0.128437295965058,-31.3222668220863,0,0,0
12,88,1530,1145,458,87.497,0.75177,0,43.07697077,10.69534667,0.00020339339565984,-0.018215082204878,-0.0110286107186338,-0.0751624807439077,0.0630604986086758,0,0.00439404157207022,-0.0184411734426475,23.3245848743002,0,0,0
12,89,1519,1125,462,90.669,0.70621,0,43.07697741,10.69534301,0.000203615399157713,-0.0100811656209254,-0.00610825178196723,0.00638727621433696,-0.00157461802400926,0,0.00259392560169214,-0.00997727143057605,15.8367549233259,0,0,0
12,90,1509,1104,397,89.74,0.61948,0,43.07698437,10.69533969,0.000203388761639688,-0.163885251035596,-0.144483523357736,-0.0164195675457088,-0.149982235575241,0,-0.153031137649381,-0.159679282098437,79.0902725525485,0,0,0
12,91,1498,1083,493,89.497,0.77346,0,43.07699134,10.69533603,0.000198103310799698,0.0597500955865675,0.0607113437175427,-0.0247921161201813,0.0822602816949195,0,-0.00535261873856771,0.0600297314064876,-18.1974099630018,0,0,0
12,92,1487,1062,513,92.912,0.74677,0,43.07699831,10.69533238,0.000190814003852106,0.0854743000303215,0.119832141553035,0.0572745167266901,0.0997220273561538,0,-0.00660471525055138,0.110532619114221,-38.4309390335399,0,0,0
12,93,1477,1042,469,91.497,0.70399,0,43.07700494,10.69532905,0.000183893952584759,0.00351977760472488,0.00678240448175454,0.0193572486883824,-0.0128470151421681,0,0.00890644483957783,0.00486644441343812,6.98503893071916,0,0,0
12,94,1466,1021,480,88.326,0.77317,0,43.07701191,10.6953254,0.000176604645637166,0.0211063364897307,0.0279268976629408,-0.0379727544015903,0.141229032241122,0,0.0414601850501007,0.00906925916230649,2.52365618770079,0,0,0
12,95,1455,1000,485,90.426,0.74535,0,43.07701888,10.69532174,0.000169314375004282,0.028776764812686,0.0244395522769882,0.00028420063822116,0.0659846540843488,0,0.0605707380616571,0.00510587605853877,9.01648429380054,0,0,0
12,96,1445,980,525,96.811,0.70391,0,43.07702551,10.69531842,0.000162395287429299,0.0736375901324266,0.0338394563866903,0.0386732113288719,-0.00352029161536677,0,0.0366026826448321,-0.00121897676348343,-19.4034642134915,0,0,0
12,97,1434,959,509,93.397,0.73327,0,43.07703248,10.69531476,0.000155105016789342,0.0597300057348563,0.0071142366263756,0.0225586942716202,0.0180058132698315,0,0.143094162204503,0.0142357977318228,3.39682320331451,0,0,0
12,98,1423,938,420,89.255,0.66251,1,43.07703945,10.6953111,0.000147814746149214,-0.0638411106322396,-0.0270841230535068,-0.00727228497425082,-0.0892901780289949,0,-0.375837562307104,-0.0346952659210833,94.7231112616754,0,0,0
12,99,1413,917,592,95.841,0.8099,0,43.07704642,10.69530778,0.000140557241052748,0.0434302053478635,0.0812964731998234,-0.00213750877755751,0.21538621584213,1,0.51942808431122,0.0582563687909845,-75.8538177517097,0,0,0
12,100,1402,897,575,101.4,0.70279,0,43.07705305,10.69530412,0.000133605387934274,0.0126967787501075,0.0259804742011536,-0.0350718458318058,-0.0125418660725748,0,0.585600542454313,0.0261935816148068,-58.3034249454868,0,0,0
12,101,1391,876,545,101.74,0.66164,0,43.07706002,10.69530047,0.000126316080993754,-0.0106103799759563,0.0209745213092732,-0.0711732813335316,-0.150717554527306,0,0.470364908325178,-0.0166032806269811,-28.595171428302,0,0,0
12,102,1381,855,493,102.57,0.58888,0,43.07706699,10.69529714,0.000119057612204753,0.00181304914688342,0.000886755493398258,-0.10269176513863,-0.412354231186056,0,0.152991164291157,-0.0140038519173441,19.5626152139912,0,0,0
12,103,1370,835,556,95.397,0.76774,0,43.07707362,10.69529349,0.000112106722778815,-0.0285075595481719,-0.0184825318516967,-0.0309706896436464,0.197523911396806,0,0.402392753721372,-0.0733563676639815,-50.1231339797754,0,0,0
12,104,1359,814,480,93.497,0.69,0,43.07708059,10.69528983,0.000104816452138857,-0.00531322852902788,-0.0048279712123568,-0.0255466275014744,-0.0549677713027244,0,0.0376859614759924,-0.0116350530156594,21.5010078187789,0,0,0
12,105,1349,793,467,91.397,0.70253,0,43.07708756,10.69528651,9.75589470423921e-05,6.37579376644276e-05,0.000102387785937319,-0.00395611897854626,-0.0175519167352642,0,0.00227011657940458,-0.000569920150350504,33.2235501555838,0,0,0
12,106,1338,773,447,87.154,0.7395,1,43.07709419,10.69528285,9.06070939309902e-05,0.0049801490120876,0.00154913678224993,0.0134690234130412,0.0197692836048403,0,-0.0572305122981559,0.00946685731264456,52.3338486898172,0,0,0
12,107,1327,752,508,91.841,0.75684,0,43.07710116,10.69527919,8.3316823291033e-05,-0.0278544558320811,-0.00843498522602248,-0.0160600710185224,0.0391359188072789,0,0.00473861632275045,-0.0167809936606488,-9.26340058026744,0,0,0
12,108,1317,731,472,89.154,0.74622,0,43.07710813,10.69527587,7.60593181943964e-05,-0.00391620890752813,-0.00275405351965679,0.0129014657571357,0.0207237529143081,0,0.00471533353637064,-0.00428854995412769,26.3364983435835,0,0,0
12,109,1306,710,466,89.497,0.7311,0,43.07711509,10.69527221,6.87790010117906e-05,0.000145466184610885,7.14685639682216e-06,0.01124195901107,0.0337757162859243,0,-0.000491655378566903,-2.08012270436905e-05,32.0828061522797,0,0,0
12,110,1295,690,485,96.912,0.64893,0,43.07712173,10.69526856,6.18181581285012e-05,-0.00730541292073203,0.00466480359728136,-0.0821037504391639,-0.150607147686799,0,0.0311659073111636,-0.00244748984049426,12.9310264285326,0,0,0
12,111,1285,669,499,95.983,0.68065,0,43.0771287,10.69526523,5.45596893394997e-05,0.0198714194811607,-0.0108534636857473,-0.00152537999783922,-0.0450704475601901,0,0.125033537005779,-0.00783660538036149,-1.20478049170197,0,0,0
12,112,1274,648,471,89.255,0.74296,0,43.07713566,10.69526158,4.72803358492588e-05,0.00366336061392382,0.000493335834114467,-0.00595729579997505,0.0686061437453155,0,0.0207721708226007,-0.000471657003268675,26.6197422665651,0,0,0
12,113,1263,628,560,97.74,0.73663,0,43.0771423,10.69525792,4.03185292805056e-05,0.0293171835716728,0.204826741561296,0.0416418406225633,0.0578185071964952,0,0.291724181473115,-0.0216944918663439,-62.5377342108648,0,0,0
12,114,1253,607,544,96.811,0.72939,0,43.07714927,10.6952546,3.30610241840402e-05,0.00730015981376894,0.195165171794274,0.0444867491904208,0.0466017565737429,0,0.403446981508265,-0.0278959616521652,-46.5931782718175,0,0,0
12,115,1242,586,491,95.74,0.67314,1,43.07715623,10.69525094,2.57807070012632e-05,0.091426209925906,0.0842624869338717,0.16720273164154,-0.0795592342289788,0,0.12894277277358,-0.00987659522894485,6.53744173588154,0,0,0
12,116,1231,565,575,98.569,0.74371,0,43.0771632,10.69524728,1.8490436361306e-05,0.446370365534258,0.356723180190835,0.310921325838061,0.0570999809077607,0,0.387410647756888,-0.0625656561717282,-77.1583750271248,0,0,0
12,117,1221,545,532,97.64,0.70124,0,43.07716984,10.69524396,1.15613953291435e-05,0.297376025428118,0.220194488776701,0.305511028119672,-0.00972858069485963,0,0.156928821838728,-0.041952149482579,-33.756840660348,0,0,0
12,118,1210,524,386,79.012,0.77698,1,43.0771768,10.6952403,4.28107815343874e-06,-0.44830274698905,-0.267435291387774,-0.659419028450059,0.0288248545843252,0,-0.0594193738909723,0.0167587909066093,112.730509598154,1,0,0
13,1,2554,2937,329,69.941,0.84516,0,43.07637622,10.69568704,1.73488844509644e-06,0.837349748752743,0.610471179906142,1.39750255930178,0.507016354521329,0,0.643279380695496,0.567175111651338,70.70560883528,0,0,0
13,2,2543,2916,456,88.669,0.72884,0,43.07638319,10.69568339,9.1396005413418e-06,0.0508146737427069,0.0506340591005263,0.0951523212074292,0.0854268062403025,0,0.0592433570444649,0.0453259954497763,-49.3030577196489,0,0,0
13,3,2533,2896,396,84.326,0.69981,0,43.07638982,10.69568006,1.61636396662768e-05,0.227386501286431,0.339009197575846,0.235133520314771,-0.0364093404885738,0,0.276935417025259,0.326897240395244,17.1303239902465,0,0,0
13,4,2522,2875,433,88.912,0.6883,0,43.07639679,10.69567641,2.35683517554839e-05,0.0903491421683899,0.140764303413448,0.0521560302038992,-0.0807911425005901,0,0.155159330073859,0.152065376379879,-14.1083318847609,0,0,0
13,5,2511,2854,480,90.912,0.72981,0,43.07640376,10.69567275,3.09744352738982e-05,-0.0376187850740745,-0.0539737538952107,-0.0167611591563212,0.0890017176999371,0,-0.046425306746994,-0.0608617119179584,-56.0077620552754,0,0,0
